,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
78,0x485a,CUS_0x4349,January,Frankf,33,124-74-1413,_______,5718786.0,7138.263333333332,4,5,9,6,"Student Loan, Not Specified, Debt Consolidation Loan, Payday Loan, Personal Loan, and Personal Loan",17,13,15.87,8.0,_,959.9,27.3134182542141,8 Years and 8 Months,Yes,324.06493905603764,699.7758305601759,Low_spent_Medium_value_payments,,Standard
79,0x1773c,CUS_0x348a,July,Emman,24,358-20-1467,Media_Manager,16955.675,1295.9729166666666,0,1,7,2,"Payday Loan, and Student Loan",12,0,3.09,4.0,Good,1035.87,31.862682379504115,32 Years and 4 Months,No,20.03508748246436,76.83014180805216,Low_spent_Small_value_payments,322.73206237615017,Standard
80,0x19839,CUS_0x2c4f,April,Lawrence Whitez,36,552-16-6625,Writer,31941.88,2526.8233333333333,5,6,16,0,,11,18,8.9,6.0,Standard,1048.97,40.97316845624314,20 Years and 4 Months,No,0.0,89.00595042180196,High_spent_Small_value_payments,423.6763829115314,Standard
81,0x1a67b,CUS_0x698,June,,22,736-37-2371,Manager,46301.96,3680.4966666666655,8,6,1,2,"Student Loan, and Credit-Builder Loan",18,9,1.86,0.0,_,1288.02,28.954548216000727,29 Years and 2 Months,NM,70.97368000803823,81.48446866680527,High_spent_Medium_value_payments,465.5915179918232,Standard
82,0x1779c,CUS_0x52d5,July,Ryan Vlastelicaj,30,315-76-5024,Entrepreneur,56784.54,,8,5,17,4,"Mortgage Loan, Home Equity Loan, Not Specified, and Not Specified",8,17,8.56,3.0,_,234.96,35.06662681694297,16 Years and 10 Months,No,146.67672867210453,133.88371276516085,High_spent_Medium_value_payments,464.2440585627346,Standard
83,0x21681,CUS_0x3608,April,Yaod,46,#F%$D@*&8,Teacher,17737.6,1260.1333333333332,4,7,8,0,,6,0,6.2,7.0,Good,1420.93,31.029955553053103,,No,0.0,59.3089627582952,Low_spent_Large_value_payments,336.7043705750381,Standard
84,0x183be,CUS_0x53fa,May,,34,894-27-7899,Lawyer,59714.2,5136.183333333333,4,5,5,1,Home Equity Loan,2,,8.45,4.0,Standard,425.17,28.262679301371826,17 Years and 9 Months,Yes,27.779994851258788,381.0028214362552,Low_spent_Small_value_payments,394.8355170458194,Standard
85,0x1617b,CUS_0x4aef,June,Renee Maltezouv,17,951-50-2417,Accountant,20137.56,1977.13,6,5,30,2,"Home Equity Loan, and Home Equity Loan",18,19,10.17,8.0,Standard,2577.87,26.525118787439407,6 Years and 1 Months,Yes,31.67468056819988,65.75906950020892,Low_spent_Medium_value_payments,380.2792499315912,Poor
86,0xcc21,CUS_0x34b5,April,,46_,370-04-7463,Engineer,139383.6,11618.3,4,6,10,2,"Debt Consolidation Loan, and Personal Loan",28,14,8.14,5.0,Standard,1132.1,41.02358811241021,28 Years and 6 Months,No,163.12945662790682,195.5588724520092,High_spent_Large_value_payments,1043.1416709200842,Standard
87,0x8781,CUS_0x9ed4,April,Andreas Rinkeg,21,853-99-1297,Scientist,32493.04,2503.7533333333336,3,7,11,4,"Personal Loan, Mortgage Loan, Personal Loan, and Payday Loan",8,12,6.71,4.0,Good,412.23,34.524611473474266,27 Years and 7 Months,No,65.7564797724268,41.94549811434061,High_spent_Large_value_payments,382.673355446566,Good
88,0x24ca5,CUS_0x812d,April,Mlcochovax,44,607-70-4191,Mechanic,20940.42,1812.035,7,6,18,6,"Personal Loan, Home Equity Loan, Home Equity Loan, Mortgage Loan, Not Specified, and Payday Loan",28,11,18.03,,Standard,2217.05,30.031746414872327,5 Years and 10 Months,Yes,69.26845467918113,84.61437068540005,!@9#%8,317.3206746354188,Poor
89,0x5293,CUS_0x232b,February,,26,516-71-4457,Entrepreneur,62115.81,5064.3175,3,7,17,5,"Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, and Payday Loan",17,21,10.9,7.0,_,1724.19,30.53114555114605,7 Years and 8 Months,Yes,234.92839283070808,64.69516124161689,High_spent_Large_value_payments,446.808195927675,Standard
90,0x15e25,CUS_0x7bbb,April,Krista Hughesu,36,189-26-3266,Accountant,14115.22,1309.2683333333332,6,5,16,9,"Home Equity Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, Mortgage Loan, Personal Loan, Not Specified, and Personal Loan",16,21,6.54,11.0,Bad,3346.41,37.53343056295344,3 Years and 2 Months,Yes,96.7758917594763,139.7708646085578,Low_spent_Small_value_payments,184.3800769652992,Poor
91,0x22c7c,CUS_0x7d66,March,Johng,46,621-07-0498,Journalist,39459.88,,4,2,3539,2,"Mortgage Loan, and Student Loan",4,0,13.28,4.0,Good,1253.88,28.26361850171284,24 Years and 5 Months,No,50.772298733921474,73.72264457000949,High_spent_Large_value_payments,468.53739002940233,Good
92,0x25741,CUS_0x9d04,August,,48_,069-49-1031,Developer,93841.65,8115.1375,0,3,6,1,Not Specified,29,9,1.08,2.0,_,1042.2,38.46127496975606,15 Years and 8 Months,No,52.68657186195367,483.03226946707184,!@9#%8,555.7949086709747,Poor
93,0xb06b,CUS_0x1ac0,February,Rick Rothackerd,36_,728-34-9997,Doctor,7011.685,680.3070833333334,8,9,31,4,"Personal Loan, Auto Loan, Not Specified, and Student Loan",28,20,1.83,9.0,Bad,2425.02,38.84519449911033,17 Years and 3 Months,Yes,18.87292300097473,45.10588642804328,Low_spent_Small_value_payments,294.0518989043153,Poor
94,0x2b58,CUS_0x65f6,March,Rachelle Younglais,30,#F%$D@*&8,Accountant,61476.93000000001,4940.0775,6,6,22,5,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Not Specified, and Not Specified",35,23,7.82,9.0,Bad,3322.38,32.35672996011202,8 Years and 1 Months,Yes,212.55668803419655,405.88678083895826,Low_spent_Small_value_payments,165.56428112684515,Standard
95,0xefb3,CUS_0x446a,February,Ryanq,39,886-76-5266,_______,119902.4,10202.866666666669,5,4,11,1,Payday Loan,4,4,0.82,,Good,1037.85,40.83063059760336,30 Years and 8 Months,No,93.3367829127304,636.6058439600963,Low_spent_Large_value_payments,560.34403979384,Poor
96,0x8f22,CUS_0x7d64,January,Bilbyu,5677,423-88-6945,_______,41772.18,3365.015,4,4,13,4,"Payday Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",13,18,13.5,8.0,_,1383.84,31.468872386743012,18 Years and 9 Months,Yes,119.08805481173222,275.79836656209966,Low_spent_Small_value_payments,231.61507862616818,Standard
97,0x1b0f0,CUS_0x795c,July,,26,891-13-2675,Lawyer,18670.22,1301.8516666666667,9,10,25,7,"Home Equity Loan, Mortgage Loan, Auto Loan, Not Specified, Not Specified, Auto Loan, and Debt Consolidation Loan",57,1184,23.68,12.0,Bad,4748.43,25.12020513235073,0 Years and 8 Months,Yes,101.6206132237244,106.67002475996263,Low_spent_Large_value_payments,191.8945286829797,Standard
98,0x6495,CUS_0x644,April,Slaterz,20,968-80-7886,Engineer,65300.22,5444.685,2,1,1,0,,8,1,5.13,2.0,Good,759.86,35.700762510604875,30 Years and 6 Months,No,0.0,646.2530704892047,Low_spent_Small_value_payments,188.21542951079553,Good
99,0x726b,CUS_0x3e57,June,Valetkevitchm,15,617-18-8118,Scientist,35593.16,2711.096666666667,6,10,27,4,"Not Specified, Home Equity Loan, Student Loan, and Credit-Builder Loan",47,22,19.67,11.0,Bad,1368.27,32.614293729674394,,Yes,72.4217552457502,96.65413458810852,High_spent_Medium_value_payments,352.03377683280786,Standard
100,0x1e210,CUS_0x1f00,July,Burtond,22,192-14-0956,Developer,25428.7,2016.0583333333332,5,4,15,6,"Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, and Debt Consolidation Loan",6,20,12.78,8.0,Standard,1167.79,35.47645900243596,12 Years and 8 Months,Yes,85.08819787325076,183.63402419806684,Low_spent_Large_value_payments,202.88361126201573,Standard
101,0x16d63,CUS_0x7a26,June,Mutikanil,46,107-07-0053,Doctor,21162434.0,2191.425,5,4,3,2,"Home Equity Loan, and Not Specified",5,8,6.08,0.0,Good,890.13,33.60591084930956,24 Years and 10 Months,No,24.250526081096357,97.37222585089405,Low_spent_Small_value_payments,387.5197480680096,Good
102,0x19d19,CUS_0x5fdb,April,Sakari Suoninenz,14,859-09-6348,Musician,43171.59,3812.6325,7,9,22,6_,"Not Specified, Not Specified, Home Equity Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",38,17,8.52,7.0,Bad,2028.14,25.399056137649858,15 Years and 11 Months,Yes,158.1349646887396,140.9764841647739,High_spent_Medium_value_payments,332.1518011464865,Standard
103,0xa3d3,CUS_0xbfa1,June,Doug Palmere,51,576-86-0832,Architect,94525.68,6841.420287110324,7,4,8,0,,6,17,6.65,4.0,Good,426.31,36.70933198730996,23 Years and 3 Months,NM,1113.7197128896746,279.9687526046846,High_spent_Medium_value_payments,765.5452473953155,Good
104,0x1598e,CUS_0x4d6d,May,Olga Popovak,44,173-39-8666,Journalist,86865.84,,4,7,5732,4,"Payday Loan, Home Equity Loan, Auto Loan, and Not Specified",19,7,4.0,,_,469.39,36.74237873776744,24 Years and 1 Months,No,282.0481916829761,161.38150094433834,High_spent_Large_value_payments,544.5523073726856,Poor
105,0x198bb,CUS_0x924a,February,Luciaw,18,382-11-8649,Journalist,9829.665,970.13875,8,10,18,-100,"Not Specified, Home Equity Loan, Not Specified, Personal Loan, Auto Loan, Home Equity Loan, and Auto Loan",50,16,17.54,9.0,Bad,2783.29_,23.26109663916299,,Yes,41.54009594798175,75.75227412248813,Low_spent_Small_value_payments,269.72150492953017,Standard
106,0x8de3,CUS_0x3925,June,Praveenj,20,236-45-3040,Journalist,81793.56,6769.13,6,7,19,-100,"Auto Loan, Auto Loan, and Home Equity Loan",10,17_,4.47,,Standard,1208.29,39.714519384220154,29 Years and 9 Months,Yes,124.45911633651887,61.35836561143356,High_spent_Large_value_payments,731.0955180520474,Standard
107,0x1c306,CUS_0x39c5,May,Douwem,44,908-64-8885,Mechanic,16117.63,1322.1358333333333,6,9,26,2,"Personal Loan, and Student Loan",32,24,7.83,9.0,Bad,1488.01,34.571313622203945,,Yes,23.31680754441411,83.80188289590511,Low_spent_Medium_value_payments,305.0948928930141,Standard
108,0xa20d,CUS_0x5e89,August,Menonr,46,372-89-5474,Journalist,88348.8,7090.4000000000015,3,5,15,0,,10,14,1.7,9.0,Standard,261.93,27.40136151978604,26 Years and 3 Months,Yes,0.0,288.0456058273882,High_spent_Medium_value_payments,670.9943941726118,Standard
109,0x1cb5f,CUS_0x3ce1,June,Daniloc,39,542-01-5108,Musician,64551.12,5393.26,6,9,29,6,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, and Not Specified",61,18,19.42,11.0,Bad,3462.33,38.70017853231908,1 Years and 4 Months,Yes,290.794948263226,129.33345806467284,High_spent_Large_value_payments,359.1975936721012,Standard
110,0x12786,CUS_0x3b20,January,Leika Kiharai,52,206-66-5190,Journalist,36849.91,3355.825833333334,4,6,4,-100,"Student Loan, Home Equity Loan, and Mortgage Loan",7,5,8.57,0.0,Good,660.89,26.565367278000092,24 Years and 8 Months,No,68.45114591662514,161.54324115883855,High_spent_Small_value_payments,365.5881962578697,Standard
111,0x920c,CUS_0x9281,March,Saphirz,36,114-10-2779,Engineer,46352.82_,4000.735,6,9,32,4,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Credit-Builder Loan",62,,10.4,13.0,Bad,2353.7,33.45218594212505,,Yes,93.1089749501728,312.98333860828046,Low_spent_Medium_value_payments,273.9811864415467,Poor
112,0x45be,CUS_0x1546,May,Ryanh,17_,078-43-8169,Engineer,15359.33,1484.3629985146094,7,5,13,6,"Auto Loan, Payday Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Not Specified",20,8,13.11,4.0,_,1631.85,38.520922135104634,14 Years and 9 Months,Yes,127.58726029025964,144.29923239444574,Low_spent_Medium_value_payments,237.48909213401816,Standard
113,0xbcc5,CUS_0x2d93,August,Annika Breidthardtn,34,713-04-5687,Architect,9613.62,564.1350000000001,8,10,28,2,"Credit-Builder Loan, and Debt Consolidation Loan",26,10,9.65,10.0,_,2062.12,37.75232798478929,14 Years and 5 Months,Yes,15.948203095693932,28.074730772298942,Low_spent_Large_value_payments,282.39056613200717,Poor
114,0x1f8cc,CUS_0xc56c,July,Patrickh,42,897-95-5360,Doctor,59703.03,5080.2525,6,6,13,7,"Not Specified, Home Equity Loan, Auto Loan, Student Loan, Mortgage Loan, Home Equity Loan, and Not Specified",17,17,18.05,5.0,_,1795.28,30.27599475343464,12 Years and 10 Months,Yes,295.16766006663084,274.1561091010149,High_spent_Small_value_payments,198.70148083235412,Standard
115,0x10d01,CUS_0xb18d,April,Yeep,41,156-83-7696,Musician,109621.56,,4,5,6,1,Not Specified,8,11,1.06,6.0,_,740.23,33.37490681410733,27 Years and 11 Months,Yes,86.74756688972056,,!@9#%8,280.49190771645465,Good
116,0x1e52e,CUS_0xf9f,January,Kaori Kanekoa,18,060-48-7120,Manager,18587.64,1578.97,6,8,17,-100,"Student Loan, Credit-Builder Loan, Student Loan, Credit-Builder Loan, Auto Loan, Payday Loan, and Payday Loan",35,23,12.1,12.0,Bad,2370.01,32.43995484768047,7 Years and 9 Months,Yes,61.099330739118145,109.2388712968058,Low_spent_Large_value_payments,257.55879796407606,Poor
117,0x1e86c,CUS_0x1075,March,Dorfmanv,38,225-94-8383,Manager,24709.33,2086.1108333333336,5,5,6,3,"Student Loan, Debt Consolidation Loan, and Personal Loan",27,11,7.0,1327.0,Good,413.18,30.96225067878556,17 Years and 5 Months,No,43.3850460671115,,!@9#%8,306.95444018095304,Poor
118,0x1b7bc,CUS_0x9e68,July,Arno Schuetzez,26,366-23-3329,Manager,53315.28,4242.94,6,10,18,7,"Personal Loan, Credit-Builder Loan, Not Specified, Personal Loan, Home Equity Loan, Student Loan, and Debt Consolidation Loan",9,12,_,11.0,Standard,1473.32,32.31083256911644,7 Years and 1 Months,Yes,229.39378466303685,186.50548033723857,High_spent_Small_value_payments,268.3947349997245,Poor
119,0x2230e,CUS_0x7500,January,Tim Hephero,32,841-44-2527,Scientist,166621.84,13719.153333333335,0,3,1,0,,6,9_,5.53,1.0,Good,501.21,30.87882654585284,25 Years and 2 Months,No,0.0,552.7428423193419,!@9#%8,1099.1724910139917,Good
120,0xf277,CUS_0x6556,February,,38,837-45-0195,Developer,161063.8,13689.983333333332,3,3,7,3,"Student Loan, Home Equity Loan, and Payday Loan",9,11,9.77,3.0,_,1193.64,44.73705927934513,19 Years and 11 Months,NM,229.28625593873957,505.4043659022592,Low_spent_Medium_value_payments,914.3077114923344,Good
121,0x232ec,CUS_0x6c53,July,Papachristoui,35,805-27-6510,Mechanic,116611.8,9836.65,7,3,15,3,"Credit-Builder Loan, Not Specified, and Personal Loan",12,,19.43,0.0,Standard,1373.9,35.616317654404845,,Yes,288.25337974697004,503.0203837975848,High_spent_Small_value_payments,452.3912364554449,Standard
122,0x1d356,CUS_0x35e9,May,Jessica Wohls,22,022-78-9607,Scientist,17805.21,1600.7675,3,3,8,5,"Mortgage Loan, Mortgage Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",15,15,20.62,5.0,Standard,1879.94,34.21581959718546,17 Years and 1 Months,NM,57.75393198909767,70.86172768906061,Low_spent_Large_value_payments,301.4610903218417,Standard
123,0x2429f,CUS_0x7e28,June,,35,192-58-9476,Media_Manager,19593.13,1701.7608333333335,7,6,16,0,,5,11,14.2,4.0,Standard,624.41,23.23202720530348,26 Years and 8 Months,Yes,0.0,92.17332931068549,High_spent_Small_value_payments,338.0027540226479,Standard
124,0xcaf5,CUS_0x76dc,April,Casey Sullivans,41,365-99-6301,Mechanic,21088.46,1517.371666666667,0,7,8,-100,"Debt Consolidation Loan, and Credit-Builder Loan",7,12,4.85,0.0,_,810.51,26.713194543323947,31 Years and 0 Months,No,33.44654408969392,196.62109712284303,Low_spent_Small_value_payments,211.66952545412968,Good
125,0x22716,CUS_0x1f4f,January,Rr,20,343-35-6258,Lawyer,18983.07,1383.9225,1,3,6,0,,0,5,8.68,0.0,Good,1008.2,38.715764741136134,23 Years and 4 Months,No,0.0,55.47720028452143,Low_spent_Small_value_payments,372.9150497154786,Standard
126,0x1d9c0,CUS_0x3f63,March,Yann Lef,37,972-00-4814,Media_Manager,35701.42,2752.1183333333333,7,4,11,1,Payday Loan,9,9,1.6900000000000004,1.0,Standard,1462.79,31.12312181500285,,Yes,18.43133665502912,356.5368146719055,Low_spent_Small_value_payments,190.24368200639873,Standard
127,0x1b804,CUS_0x31ce,July,Carrelg,36,854-78-1111,Developer,16864.18,,5,4,18,4,"Credit-Builder Loan, Mortgage Loan, Auto Loan, and Mortgage Loan",24,6,15.3,6.0,Standard,262.98,38.118961734280205,24 Years and 8 Months,Yes,44.271841545338994,__10000__,Low_spent_Small_value_payments,290.2363576599168,Poor
128,0x25711,CUS_0x3124,August,Philz,53,921-27-0890,Journalist,43502.68,3733.223333333333,0,7,6,1,Home Equity Loan,15,5,4.93,3.0,Good,862.14,23.584333662652305,26 Years and 2 Months,No,32.03232756170208,439.4001346303508,Low_spent_Small_value_payments,191.8898711412805,Good
129,0x16be4,CUS_0x45d2,July,Charlesh,48,548-90-9826,Engineer,34053.28,2782.773333333333,3,6,5,3,"Debt Consolidation Loan, Credit-Builder Loan, and Credit-Builder Loan",5,7,5.81,3.0,Good,1033.06,35.908704240602425,32 Years and 7 Months,No,72.56396912140218,330.00231586879903,Low_spent_Small_value_payments,165.71104834313212,Good
130,0x831b,CUS_0x60e8,June,Tom Billj,17,792-69-1996,_______,49880.52,4239.71,4,6,6,3,"Student Loan, Home Equity Loan, and Auto Loan",13,14,18.22,13.0,Standard,849.02,29.94687666943544,18 Years and 7 Months,Yes,111.35673139211414,442.42363978074366,Low_spent_Small_value_payments,160.19062882714226,Standard
131,0xcadd,CUS_0x89d3,April,Noelp,28,458-82-8232,Accountant,7711.54,779.6283333333333,8,7,24,9,"Not Specified, Home Equity Loan, Auto Loan, Mortgage Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, Payday Loan, and Mortgage Loan",62,18,17.27,6.0,Bad,2929.44,26.19473713962113,2 Years and 10 Months,Yes,44.85358882628884,66.2865422999049,Low_spent_Small_value_payments,256.82270220713957,Poor
132,0xdf62,CUS_0x3f7,January,,25,966-78-9490,Entrepreneur,26104.48,1995.3733333333332,4,4,14,7,"Personal Loan, Mortgage Loan, Not Specified, Auto Loan, Debt Consolidation Loan, Credit-Builder Loan, and Auto Loan",13,14,10.51,6.0,Standard,377.32,34.19691715717357,,Yes,87.21995047930777,266.79130456470403,Low_spent_Small_value_payments,135.52607828932156,Standard
133,0x1898,CUS_0x4315,March,Christophd,23,908-69-0212,Entrepreneur,36822.29,3132.524166666666,8,7,6,4_,"Not Specified, Personal Loan, Credit-Builder Loan, and Home Equity Loan",14,17,5.79,5.0,_,125.25,29.24844181480196,24 Years and 10 Months,No,95.8007129241996,132.9440996466662,Low_spent_Large_value_payments,354.50760409580084,Standard
134,0x899c,CUS_0xbaf8,March,Dena Aubinc,55,572-88-7813,Manager,105667.62,8668.635,7,3,15,4,"Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, and Credit-Builder Loan",29,12,-0.1299999999999999,3.0,Standard,511.96,34.12252814103105,26 Years and 1 Months,No,318.5010526317579,739.0149206165503,!@9#%8,79.34752675169194,Standard
135,0x10df3,CUS_0x87f0,June,Jan Schwartzp,43_,827-51-8922,Mechanic,44964.22,3898.018333333333,6,7,15,3,"Credit-Builder Loan, Student Loan, and Mortgage Loan",27,20,8.04,3.0,Standard,210.15,24.72008098020405,33 Years and 3 Months,Yes,75.40796961423621,__10000__,!@9#%8,239.7027807062997,Standard
136,0x1b3b1,CUS_0x8ff5,April,Andreas,28,#F%$D@*&8,Teacher,14174.36,924.1966666666668,7,8,17,8,"Payday Loan, Personal Loan, Payday Loan, Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, Personal Loan, and Not Specified",26,19,19.43,10.0,Bad,2870.48,32.169972767910664,6 Years and 4 Months,Yes,73.7718677063243,43.14290815358483,!@9#%8,255.50489080675754,Standard
137,0x9e3e,CUS_0xab5e,May,Kyliex,29,475-53-8980,Lawyer,57421.58,4522.131666666667,3,4,6,3,"Student Loan, Personal Loan, and Credit-Builder Loan",15,9,9.89,3.0,_,287.31,42.429716442574225,24 Years and 1 Months,No,101.38156306013047,89.2869736180959,High_spent_Small_value_payments,521.5446299884404,Standard
138,0x1f5a7,CUS_0xbe0a,June,Herbert Lashi,50,410-95-7076,Doctor,173721.16,14635.763333333334,5,5,3,1,Student Loan,14,3,11.75,5.0,Good,905.23,44.44189886973663,22 Years and 0 Months,No,124.86763481303726,368.6456817433092,High_spent_Large_value_payments,1210.0630167769866,Good
139,0x1691f,CUS_0x6f0b,June,Stevenf,22,749-98-9749,_______,31589.06,2894.421666666666,8,3,9,4,"Mortgage Loan, Not Specified, Mortgage Loan, and Home Equity Loan",7,12_,10.91,4.0,Standard,1428.58,23.472524535075625,30 Years and 8 Months,Yes,82.49834395221518,86.8116611865469,High_spent_Small_value_payments,380.1321615279045,Standard
140,0x7066,CUS_0x31bd,May,Kiharag,21,695-82-0727,_______,56122.68000000001,4751.89,10,8,31,4,"Home Equity Loan, Auto Loan, Payday Loan, and Home Equity Loan",38,20,14.18,10.0,Standard,1274.63,40.865223274610955,15 Years and 0 Months,Yes,98.3821735874208,179.15635228106467,High_spent_Medium_value_payments,447.6504741315146,Standard
141,0x1e7e0,CUS_0xbff1,July,David Henryn,49,809-15-9648,Developer,20817.455,1657.787916666667,5,3,10,4,"Not Specified, Home Equity Loan, Mortgage Loan, and Auto Loan",1,0,1.52,3.0,_,691.9,29.644965793855423,28 Years and 11 Months,No,44.94859543013903,215.27247375171984,Low_spent_Small_value_payments,195.5577224848078,Standard
142,0x107c1,CUS_0xabbd,April,Felsenthali,22,011-70-9536,_______,83990.68,6776.223333333332,7,5,18,5,"Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",52,19,1.89,9.0,Bad,4857.4,26.03037149055395,11 Years and 7 Months,Yes,336.58296111681085,115.48337815223567,High_spent_Large_value_payments,465.55599406428666,Poor
